SessionID,Timestamp,Framecount,Email,DeviceID,FabInputTrials,AccInputTrials,RejInputTrials,Trials,InterTrialInterval_sec,InputWindow_sec,noInputReceivedFabAlarm_sec,FabAlarmVariability_sec,ConfidenceThreshold,BCIProcessingMode,ConsecutiveThresholdBufferSize
aa41936b649bfba0f9a0df3b523b6ec2,2021-08-17 10:56:14.4524,1,anonymous,672c79dd700423a845a1ad6147a6afcd2d17534f,0,30,0,30,15.0000,6.0000,3.0000,1.9000,0.7800,ConsecutiveThreshold,8
