SessionID,Timestamp,Framecount,Email,DeviceID,FabInputTrials,AccInputTrials,RejInputTrials,Trials,InterTrialInterval_sec,InputWindow_sec,noInputReceivedFabAlarm_sec,FabAlarmVariability_sec,ConfidenceThreshold,BCIProcessingMode,ConsecutiveThresholdBufferSize
e2fc3c4b333f1cfdb2d9c5fe3d58e130,2021-08-16 14:10:13.3635,1,anonymous,672c79dd700423a845a1ad6147a6afcd2d17534f,0,30,0,30,15.0000,6.0000,3.0000,1.9000,0.7600,ConsecutiveThreshold,8
