Event,Timestamp,Framecount,SessionID,Email,BCIConfidence,BCIState
Sample,2021-08-16 14:10:19.2857,32,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,0.7793,ReceivingData
Sample,2021-08-16 14:10:19.2962,33,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,0.7578,ReceivingData
Sample,2021-08-16 14:10:19.3111,34,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,0.7657,ReceivingData
Sample,2021-08-16 14:10:19.3248,35,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,0.7960,ReceivingData
Sample,2021-08-16 14:10:19.3387,36,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,0.8060,ReceivingData
Sample,2021-08-16 14:10:19.3517,37,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,0.8121,ReceivingData
Sample,2021-08-16 14:10:19.3661,38,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,0.8090,ReceivingData
Sample,2021-08-16 14:10:19.3799,39,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,0.7993,ReceivingData
Sample,2021-08-16 14:10:19.7716,67,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,0.7869,ReceivingData
Sample,2021-08-16 14:10:19.7850,68,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,0.7536,ReceivingData
Sample,2021-08-16 14:10:19.7992,69,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,0.7548,ReceivingData
Sample,2021-08-16 14:10:19.8132,70,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,0.7658,ReceivingData
Sample,2021-08-16 14:10:19.8267,71,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,0.7578,ReceivingData
Sample,2021-08-16 14:10:19.8402,72,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,0.7438,ReceivingData
Sample,2021-08-16 14:10:19.8549,73,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,0.7768,ReceivingData
Sample,2021-08-16 14:10:20.2314,100,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,0.7670,ReceivingData
Sample,2021-08-16 14:10:20.2452,101,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,0.7325,ReceivingData
Sample,2021-08-16 14:10:20.2592,102,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,0.7074,ReceivingData
