Event,Timestamp,Framecount,SessionID,Email,BCIState,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,BCIConfidence,InputNumber,BCIThresholdBuffer,TrialGoal
InputWindowChange,2021-08-16 14:15:02.4819,20254,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,NULL,Closed,6,0.0018,0.0000,Running,2.3359,30,0.0000,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2021-08-16 14:15:02.4829,20254,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,NULL,Closed,6,0.0018,0.0000,Running,2.3359,30,0.0000,0,0.0000,0,0.2333,0,0.0000,0,0.0000,0,0.0000,RejInput,NULL,NULL,NULL,AccInput
InputWindowChange,2021-08-16 14:15:17.4774,21327,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,NULL,Open,7,0.0000,0.0000,Running,4.3177,30,0.0000,0,0.0000,0,0.2333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2021-08-16 14:15:17.9525,21360,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.9165,9,(0.921 0.916 0.907 0.904 0.905 0.916 0.924 0.912 ),NULL
Rest,2021-08-16 14:15:17.9661,21361,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.9143,9,(0.921 0.916 0.907 0.904 0.905 0.916 0.924 0.912 ),NULL
InputWindowChange,2021-08-16 14:15:32.9616,22434,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,NULL,Open,7,0.0000,0.4724,Running,1.2424,30,0.0000,0,0.0000,0,0.2333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2021-08-16 14:15:33.1987,22451,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.9389,10,(0.921 0.916 0.907 0.904 0.905 0.916 0.939 0.912 ),NULL
Rest,2021-08-16 14:15:33.2127,22452,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.9461,10,(0.921 0.916 0.907 0.904 0.905 0.916 0.939 0.912 ),NULL
InputWindowChange,2021-08-16 14:15:48.2083,23525,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,NULL,Open,7,0.0000,0.7078,Running,3.7045,30,0.0000,0,0.0000,0,0.2333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2021-08-16 14:15:48.5710,23551,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8746,11,(0.921 0.916 0.907 0.904 0.905 0.916 0.939 0.875 ),NULL
Rest,2021-08-16 14:15:48.5846,23552,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8741,11,(0.921 0.916 0.907 0.904 0.905 0.916 0.939 0.875 ),NULL
InputWindowChange,2021-08-16 14:16:03.5791,24625,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,NULL,Open,7,0.0000,1.0663,Running,4.7875,30,0.0000,0,0.0000,0,0.2333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2021-08-16 14:16:04.4154,24684,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8156,12,(0.816 0.779 0.785 0.807 0.781 0.809 0.824 0.824 ),NULL
Rest,2021-08-16 14:16:04.4301,24685,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8084,12,(0.816 0.779 0.785 0.807 0.781 0.809 0.824 0.824 ),NULL
InputWindowChange,2021-08-16 14:16:19.4253,25758,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,NULL,Open,7,0.0000,1.9026,Running,4.1182,30,0.0000,0,0.0000,0,0.2333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2021-08-16 14:16:19.7466,25781,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8137,13,(0.816 0.814 0.785 0.807 0.781 0.809 0.824 0.824 ),NULL
Rest,2021-08-16 14:16:19.7593,25782,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8063,13,(0.816 0.814 0.785 0.807 0.781 0.809 0.824 0.824 ),NULL
InputWindowChange,2021-08-16 14:16:34.7553,26856,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,NULL,Open,7,0.0000,2.2250,Running,1.2853,30,0.0000,0,0.0000,0,0.2333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2021-08-16 14:16:38.5290,27126,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,NULL,Closed,7,0.0003,0.0000,Running,1.2853,30,0.0000,0,0.0000,0,0.2333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2021-08-16 14:16:38.5310,27126,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,NULL,Closed,7,0.0003,0.0000,Running,1.2853,30,0.0000,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,RejInput,NULL,NULL,NULL,AccInput
