Event,Timestamp,Framecount,SessionID,Email,BCIState,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,BCIConfidence,InputNumber,BCIThresholdBuffer,TrialGoal
MotorImagery,2021-08-17 12:59:41.0689,20121,9cf03bc32ea7bae92fd875efb6d9cc09,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7771,14,(0.744 0.777 0.791 0.786 0.781 0.784 0.771 0.755 ),NULL
Rest,2021-08-17 12:59:41.0905,20122,9cf03bc32ea7bae92fd875efb6d9cc09,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7839,14,(0.744 0.777 0.791 0.786 0.781 0.784 0.771 0.755 ),NULL
InputWindowChange,2021-08-17 12:59:56.0841,20775,9cf03bc32ea7bae92fd875efb6d9cc09,anonymous,NULL,Open,11,0.0000,2.4507,Running,3.1536,30,0.0000,0,0.0000,0,0.3667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2021-08-17 12:59:59.6484,20932,9cf03bc32ea7bae92fd875efb6d9cc09,anonymous,NULL,Closed,11,0.0118,0.0000,Running,3.1536,30,0.0000,0,0.0000,0,0.3667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2021-08-17 12:59:59.6489,20932,9cf03bc32ea7bae92fd875efb6d9cc09,anonymous,NULL,Closed,11,0.0118,0.0000,Running,3.1536,30,0.0000,0,0.0000,0,0.4000,0,0.0000,0,0.0000,0,0.0000,RejInput,NULL,NULL,NULL,AccInput
InputWindowChange,2021-08-17 13:00:14.6591,21585,9cf03bc32ea7bae92fd875efb6d9cc09,anonymous,NULL,Open,12,0.0000,0.0000,Running,2.2881,30,0.0000,0,0.0000,0,0.4000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2021-08-17 13:00:16.2208,21655,9cf03bc32ea7bae92fd875efb6d9cc09,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8419,15,(0.837 0.842 0.754 0.803 0.837 0.824 0.816 0.831 ),NULL
Rest,2021-08-17 13:00:16.2368,21656,9cf03bc32ea7bae92fd875efb6d9cc09,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8423,15,(0.837 0.842 0.754 0.803 0.837 0.824 0.816 0.831 ),NULL
InputWindowChange,2021-08-17 13:00:31.2248,22323,9cf03bc32ea7bae92fd875efb6d9cc09,anonymous,NULL,Open,12,0.0000,1.5638,Running,3.7918,30,0.0000,0,0.0000,0,0.4000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2021-08-17 13:00:35.6733,22526,9cf03bc32ea7bae92fd875efb6d9cc09,anonymous,NULL,Closed,12,0.0052,0.0000,Running,3.7918,30,0.0000,0,0.0000,0,0.4000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2021-08-17 13:00:35.6760,22526,9cf03bc32ea7bae92fd875efb6d9cc09,anonymous,NULL,Closed,12,0.0052,0.0000,Running,3.7918,30,0.0000,0,0.0000,0,0.4333,0,0.0000,0,0.0000,0,0.0000,RejInput,NULL,NULL,NULL,AccInput
InputWindowChange,2021-08-17 13:00:50.6806,23199,9cf03bc32ea7bae92fd875efb6d9cc09,anonymous,NULL,Open,13,0.0000,0.0000,Running,4.0586,30,0.0000,0,0.0000,0,0.4333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2021-08-17 13:00:56.6845,23468,9cf03bc32ea7bae92fd875efb6d9cc09,anonymous,NULL,Closed,13,0.0076,0.0000,Running,4.0586,30,0.0000,0,0.0000,0,0.4333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2021-08-17 13:00:56.6866,23468,9cf03bc32ea7bae92fd875efb6d9cc09,anonymous,NULL,Closed,13,0.0076,0.0000,Running,4.0586,30,0.0000,0,0.0000,0,0.4667,0,0.0000,0,0.0000,0,0.0000,RejInput,NULL,NULL,NULL,AccInput
InputWindowChange,2021-08-17 13:01:11.6850,24139,9cf03bc32ea7bae92fd875efb6d9cc09,anonymous,NULL,Open,14,0.0000,0.0000,Running,3.9160,30,0.0000,0,0.0000,0,0.4667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2021-08-17 13:01:17.6893,24401,9cf03bc32ea7bae92fd875efb6d9cc09,anonymous,NULL,Closed,14,0.0043,0.0000,Running,3.9160,30,0.0000,0,0.0000,0,0.4667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2021-08-17 13:01:17.6909,24401,9cf03bc32ea7bae92fd875efb6d9cc09,anonymous,NULL,Closed,14,0.0043,0.0000,Running,3.9160,30,0.0000,0,0.0000,0,0.5000,0,0.0000,0,0.0000,0,0.0000,RejInput,NULL,NULL,NULL,AccInput
GameStopped,2021-08-17 13:01:23.7607,24669,9cf03bc32ea7bae92fd875efb6d9cc09,anonymous,NULL,Closed,15,0.0000,0.0000,Stopped,3.9160,30,0.0000,0,0.0000,0,0.5000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
