SessionID,Timestamp,Framecount,Email,DeviceID,FabInputTrials,AccInputTrials,RejInputTrials,Trials,InterTrialInterval_sec,InputWindow_sec,noInputReceivedFabAlarm_sec,FabAlarmVariability_sec,ConfidenceThreshold,BCIProcessingMode,ConsecutiveThresholdBufferSize
c8218c7813172fec8717e28b6b57659c,2021-08-17 10:37:44.7399,1,anonymous,672c79dd700423a845a1ad6147a6afcd2d17534f,0,30,0,30,15.0000,6.0000,3.0000,1.9000,0.7100,ConsecutiveThreshold,8
