Event,Timestamp,Framecount,SessionID,Email,BCIConfidence,BCIState
Sample,2021-08-17 10:37:49.0685,19,c8218c7813172fec8717e28b6b57659c,anonymous,0.5018,ReceivingData
Sample,2021-08-17 10:37:49.0939,20,c8218c7813172fec8717e28b6b57659c,anonymous,0.5026,ReceivingData
Sample,2021-08-17 10:37:49.1247,21,c8218c7813172fec8717e28b6b57659c,anonymous,0.5238,ReceivingData
Sample,2021-08-17 10:37:49.1438,22,c8218c7813172fec8717e28b6b57659c,anonymous,0.5360,ReceivingData
Sample,2021-08-17 10:37:49.1727,23,c8218c7813172fec8717e28b6b57659c,anonymous,0.5639,ReceivingData
Sample,2021-08-17 10:37:49.2009,24,c8218c7813172fec8717e28b6b57659c,anonymous,0.6135,ReceivingData
Sample,2021-08-17 10:37:49.5352,36,c8218c7813172fec8717e28b6b57659c,anonymous,0.6086,ReceivingData
Sample,2021-08-17 10:37:49.5642,37,c8218c7813172fec8717e28b6b57659c,anonymous,0.6597,ReceivingData
Sample,2021-08-17 10:37:49.5961,38,c8218c7813172fec8717e28b6b57659c,anonymous,0.6883,ReceivingData
Sample,2021-08-17 10:37:49.6250,39,c8218c7813172fec8717e28b6b57659c,anonymous,0.7346,ReceivingData
Sample,2021-08-17 10:37:49.6452,40,c8218c7813172fec8717e28b6b57659c,anonymous,0.7301,ReceivingData
Sample,2021-08-17 10:37:49.6738,41,c8218c7813172fec8717e28b6b57659c,anonymous,0.7259,ReceivingData
Sample,2021-08-17 10:37:49.6907,42,c8218c7813172fec8717e28b6b57659c,anonymous,0.7440,ReceivingData
Sample,2021-08-17 10:37:49.7159,43,c8218c7813172fec8717e28b6b57659c,anonymous,0.7129,ReceivingData
Sample,2021-08-17 10:37:49.7436,44,c8218c7813172fec8717e28b6b57659c,anonymous,0.7396,ReceivingData
Sample,2021-08-17 10:37:50.0191,56,c8218c7813172fec8717e28b6b57659c,anonymous,0.7293,ReceivingData
Sample,2021-08-17 10:37:50.0434,57,c8218c7813172fec8717e28b6b57659c,anonymous,0.7401,ReceivingData
Sample,2021-08-17 10:37:50.0714,58,c8218c7813172fec8717e28b6b57659c,anonymous,0.7401,ReceivingData
Sample,2021-08-17 10:37:50.0877,59,c8218c7813172fec8717e28b6b57659c,anonymous,0.7405,ReceivingData
Sample,2021-08-17 10:37:50.1117,60,c8218c7813172fec8717e28b6b57659c,anonymous,0.7380,ReceivingData
Sample,2021-08-17 10:37:50.1376,61,c8218c7813172fec8717e28b6b57659c,anonymous,0.7652,ReceivingData
Sample,2021-08-17 10:37:50.1513,62,c8218c7813172fec8717e28b6b57659c,anonymous,0.7562,ReceivingData
Sample,2021-08-17 10:37:50.1771,63,c8218c7813172fec8717e28b6b57659c,anonymous,0.7639,ReceivingData
Sample,2021-08-17 10:37:50.5120,77,c8218c7813172fec8717e28b6b57659c,anonymous,0.7490,ReceivingData
Sample,2021-08-17 10:37:50.5392,78,c8218c7813172fec8717e28b6b57659c,anonymous,0.7376,ReceivingData
Sample,2021-08-17 10:37:50.5575,79,c8218c7813172fec8717e28b6b57659c,anonymous,0.7126,ReceivingData
Sample,2021-08-17 10:37:50.5787,80,c8218c7813172fec8717e28b6b57659c,anonymous,0.6581,ReceivingData
Sample,2021-08-17 10:37:50.6055,81,c8218c7813172fec8717e28b6b57659c,anonymous,0.6636,ReceivingData
Sample,2021-08-17 10:37:50.6179,82,c8218c7813172fec8717e28b6b57659c,anonymous,0.7250,ReceivingData
Sample,2021-08-17 10:37:50.6467,83,c8218c7813172fec8717e28b6b57659c,anonymous,0.6956,ReceivingData
Sample,2021-08-17 10:37:50.6724,84,c8218c7813172fec8717e28b6b57659c,anonymous,0.7108,ReceivingData
Sample,2021-08-17 10:37:50.6905,85,c8218c7813172fec8717e28b6b57659c,anonymous,0.6679,ReceivingData
Sample,2021-08-17 10:37:50.9771,98,c8218c7813172fec8717e28b6b57659c,anonymous,0.6715,ReceivingData
Sample,2021-08-17 10:37:50.9976,99,c8218c7813172fec8717e28b6b57659c,anonymous,0.6842,ReceivingData
Sample,2021-08-17 10:37:51.0183,100,c8218c7813172fec8717e28b6b57659c,anonymous,0.6758,ReceivingData
Sample,2021-08-17 10:37:51.0431,101,c8218c7813172fec8717e28b6b57659c,anonymous,0.6877,ReceivingData
Sample,2021-08-17 10:37:51.0704,102,c8218c7813172fec8717e28b6b57659c,anonymous,0.6787,ReceivingData
Sample,2021-08-17 10:37:51.0813,103,c8218c7813172fec8717e28b6b57659c,anonymous,0.6612,ReceivingData
Sample,2021-08-17 10:37:51.4390,119,c8218c7813172fec8717e28b6b57659c,anonymous,0.6501,ReceivingData
Sample,2021-08-17 10:37:51.4550,120,c8218c7813172fec8717e28b6b57659c,anonymous,0.6657,ReceivingData
Sample,2021-08-17 10:37:51.4761,121,c8218c7813172fec8717e28b6b57659c,anonymous,0.6739,ReceivingData
Sample,2021-08-17 10:37:51.5046,122,c8218c7813172fec8717e28b6b57659c,anonymous,0.6851,ReceivingData
Sample,2021-08-17 10:37:51.5305,123,c8218c7813172fec8717e28b6b57659c,anonymous,0.7089,ReceivingData
Sample,2021-08-17 10:37:51.5468,124,c8218c7813172fec8717e28b6b57659c,anonymous,0.7227,ReceivingData
Sample,2021-08-17 10:37:51.5741,125,c8218c7813172fec8717e28b6b57659c,anonymous,0.7112,ReceivingData
Sample,2021-08-17 10:37:51.5940,126,c8218c7813172fec8717e28b6b57659c,anonymous,0.7063,ReceivingData
Sample,2021-08-17 10:37:51.6147,127,c8218c7813172fec8717e28b6b57659c,anonymous,0.7259,ReceivingData
Sample,2021-08-17 10:37:51.9457,143,c8218c7813172fec8717e28b6b57659c,anonymous,0.7335,ReceivingData
Sample,2021-08-17 10:37:51.9724,144,c8218c7813172fec8717e28b6b57659c,anonymous,0.7533,ReceivingData
Sample,2021-08-17 10:37:51.9893,145,c8218c7813172fec8717e28b6b57659c,anonymous,0.7271,ReceivingData
Sample,2021-08-17 10:37:52.0109,146,c8218c7813172fec8717e28b6b57659c,anonymous,0.7302,ReceivingData
Sample,2021-08-17 10:37:52.0309,147,c8218c7813172fec8717e28b6b57659c,anonymous,0.7338,ReceivingData
Sample,2021-08-17 10:37:52.0570,148,c8218c7813172fec8717e28b6b57659c,anonymous,0.7148,ReceivingData
Sample,2021-08-17 10:37:52.0773,149,c8218c7813172fec8717e28b6b57659c,anonymous,0.7393,ReceivingData
Sample,2021-08-17 10:37:52.0987,150,c8218c7813172fec8717e28b6b57659c,anonymous,0.7409,ReceivingData
Sample,2021-08-17 10:37:52.4132,165,c8218c7813172fec8717e28b6b57659c,anonymous,0.7426,ReceivingData
Sample,2021-08-17 10:37:52.4400,166,c8218c7813172fec8717e28b6b57659c,anonymous,0.7198,ReceivingData
Sample,2021-08-17 10:37:52.4575,167,c8218c7813172fec8717e28b6b57659c,anonymous,0.7230,ReceivingData
Sample,2021-08-17 10:37:52.4787,168,c8218c7813172fec8717e28b6b57659c,anonymous,0.7181,ReceivingData
Sample,2021-08-17 10:37:52.5060,169,c8218c7813172fec8717e28b6b57659c,anonymous,0.7253,ReceivingData
Sample,2021-08-17 10:37:52.5174,170,c8218c7813172fec8717e28b6b57659c,anonymous,0.7217,ReceivingData
Sample,2021-08-17 10:37:52.5437,171,c8218c7813172fec8717e28b6b57659c,anonymous,0.7548,ReceivingData
Sample,2021-08-17 10:37:52.5622,172,c8218c7813172fec8717e28b6b57659c,anonymous,0.7339,ReceivingData
Sample,2021-08-17 10:37:52.5844,173,c8218c7813172fec8717e28b6b57659c,anonymous,0.7451,ReceivingData
Sample,2021-08-17 10:37:52.8851,187,c8218c7813172fec8717e28b6b57659c,anonymous,0.7473,ReceivingData
Sample,2021-08-17 10:37:52.9091,188,c8218c7813172fec8717e28b6b57659c,anonymous,0.7497,ReceivingData
Sample,2021-08-17 10:37:52.9309,189,c8218c7813172fec8717e28b6b57659c,anonymous,0.7267,ReceivingData
Sample,2021-08-17 10:37:52.9476,190,c8218c7813172fec8717e28b6b57659c,anonymous,0.7075,ReceivingData
Sample,2021-08-17 10:37:52.9746,191,c8218c7813172fec8717e28b6b57659c,anonymous,0.6869,ReceivingData
Sample,2021-08-17 10:37:52.9938,192,c8218c7813172fec8717e28b6b57659c,anonymous,0.6737,ReceivingData
Sample,2021-08-17 10:37:53.1468,199,c8218c7813172fec8717e28b6b57659c,anonymous,0.6773,ReceivingData
Sample,2021-08-17 10:37:53.1725,200,c8218c7813172fec8717e28b6b57659c,anonymous,0.6842,ReceivingData
Sample,2021-08-17 10:37:53.1867,201,c8218c7813172fec8717e28b6b57659c,anonymous,0.6822,ReceivingData
Sample,2021-08-17 10:37:53.2116,202,c8218c7813172fec8717e28b6b57659c,anonymous,0.6740,ReceivingData
Sample,2021-08-17 10:37:53.2387,203,c8218c7813172fec8717e28b6b57659c,anonymous,0.6619,ReceivingData
Sample,2021-08-17 10:37:53.6218,221,c8218c7813172fec8717e28b6b57659c,anonymous,0.6780,ReceivingData
Sample,2021-08-17 10:37:53.6460,222,c8218c7813172fec8717e28b6b57659c,anonymous,0.6797,ReceivingData
Sample,2021-08-17 10:37:53.6717,223,c8218c7813172fec8717e28b6b57659c,anonymous,0.6596,ReceivingData
Sample,2021-08-17 10:37:53.6851,224,c8218c7813172fec8717e28b6b57659c,anonymous,0.6622,ReceivingData
Sample,2021-08-17 10:37:53.7098,225,c8218c7813172fec8717e28b6b57659c,anonymous,0.6751,ReceivingData
Sample,2021-08-17 10:37:53.7300,226,c8218c7813172fec8717e28b6b57659c,anonymous,0.6863,ReceivingData
Sample,2021-08-17 10:37:53.7593,227,c8218c7813172fec8717e28b6b57659c,anonymous,0.7096,ReceivingData
Sample,2021-08-17 10:37:53.7791,228,c8218c7813172fec8717e28b6b57659c,anonymous,0.7188,ReceivingData
Sample,2021-08-17 10:37:54.1106,243,c8218c7813172fec8717e28b6b57659c,anonymous,0.7807,ReceivingData
Sample,2021-08-17 10:37:54.1380,244,c8218c7813172fec8717e28b6b57659c,anonymous,0.7968,ReceivingData
Sample,2021-08-17 10:37:54.1528,245,c8218c7813172fec8717e28b6b57659c,anonymous,0.8185,ReceivingData
Sample,2021-08-17 10:37:54.1764,246,c8218c7813172fec8717e28b6b57659c,anonymous,0.8315,ReceivingData
Sample,2021-08-17 10:37:54.1964,247,c8218c7813172fec8717e28b6b57659c,anonymous,0.8349,ReceivingData
Sample,2021-08-17 10:37:54.2174,248,c8218c7813172fec8717e28b6b57659c,anonymous,0.8649,ReceivingData
Sample,2021-08-17 10:37:54.2424,249,c8218c7813172fec8717e28b6b57659c,anonymous,0.8504,ReceivingData
Sample,2021-08-17 10:37:54.2603,250,c8218c7813172fec8717e28b6b57659c,anonymous,0.8343,ReceivingData
Sample,2021-08-17 10:37:54.2842,251,c8218c7813172fec8717e28b6b57659c,anonymous,0.8446,ReceivingData
Sample,2021-08-17 10:37:54.5900,265,c8218c7813172fec8717e28b6b57659c,anonymous,0.8433,ReceivingData
