Event,Timestamp,Framecount,SessionID,Email,BCIState,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,BCIConfidence,InputNumber,BCIThresholdBuffer,TrialGoal
InputWindowChange,2021-08-16 14:01:56.4089,12454,13b6d53045477fd8224170fd61a51c9d,anonymous,NULL,Open,2,0.0000,0.0000,Running,2.3651,30,0.0000,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2021-08-16 14:02:02.4231,12885,13b6d53045477fd8224170fd61a51c9d,anonymous,NULL,Closed,2,0.0139,0.0000,Running,2.3651,30,0.0000,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2021-08-16 14:02:02.4247,12885,13b6d53045477fd8224170fd61a51c9d,anonymous,NULL,Closed,2,0.0139,0.0000,Running,2.3651,30,0.0000,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,RejInput,NULL,NULL,NULL,AccInput
InputWindowChange,2021-08-16 14:02:17.4200,13957,13b6d53045477fd8224170fd61a51c9d,anonymous,NULL,Open,3,0.0000,0.0000,Running,2.6429,30,0.0000,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2021-08-16 14:02:23.4205,14386,13b6d53045477fd8224170fd61a51c9d,anonymous,NULL,Closed,3,0.0034,0.0000,Running,2.6429,30,0.0000,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2021-08-16 14:02:23.4215,14386,13b6d53045477fd8224170fd61a51c9d,anonymous,NULL,Closed,3,0.0034,0.0000,Running,2.6429,30,0.0000,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,RejInput,NULL,NULL,NULL,AccInput
InputWindowChange,2021-08-16 14:02:38.4308,15460,13b6d53045477fd8224170fd61a51c9d,anonymous,NULL,Open,4,0.0000,0.0000,Running,2.3721,30,0.0000,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2021-08-16 14:02:38.5424,15468,13b6d53045477fd8224170fd61a51c9d,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.9119,7,(0.890 0.912 0.760 0.788 0.827 0.864 0.879 0.887 ),NULL
Rest,2021-08-16 14:02:38.5579,15469,13b6d53045477fd8224170fd61a51c9d,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.9288,7,(0.890 0.912 0.760 0.788 0.827 0.864 0.879 0.887 ),NULL
InputWindowChange,2021-08-16 14:02:53.5515,16541,13b6d53045477fd8224170fd61a51c9d,anonymous,NULL,Open,4,0.0000,0.1086,Running,4.3274,30,0.0000,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2021-08-16 14:02:53.8582,16563,13b6d53045477fd8224170fd61a51c9d,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.9172,8,(0.890 0.912 0.917 0.788 0.827 0.864 0.879 0.887 ),NULL
Rest,2021-08-16 14:02:53.8721,16564,13b6d53045477fd8224170fd61a51c9d,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.9243,8,(0.890 0.912 0.917 0.788 0.827 0.864 0.879 0.887 ),NULL
InputWindowChange,2021-08-16 14:03:08.8681,17636,13b6d53045477fd8224170fd61a51c9d,anonymous,NULL,Open,4,0.0000,0.4143,Running,3.3588,30,0.0000,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2021-08-16 14:03:09.2166,17661,13b6d53045477fd8224170fd61a51c9d,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7856,9,(0.890 0.912 0.917 0.786 0.827 0.864 0.879 0.887 ),NULL
Rest,2021-08-16 14:03:09.2296,17662,13b6d53045477fd8224170fd61a51c9d,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7987,9,(0.890 0.912 0.917 0.786 0.827 0.864 0.879 0.887 ),NULL
InputWindowChange,2021-08-16 14:03:24.2249,18736,13b6d53045477fd8224170fd61a51c9d,anonymous,NULL,Open,4,0.0000,0.7622,Running,3.4574,30,0.0000,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
