Event,Timestamp,Framecount,SessionID,Email,BCIConfidence,BCIState
Sample,2021-08-16 15:38:35.4733,15,ef322d9d32eccd32d55467c642cbbaf4,anonymous,0.5578,ReceivingData
Sample,2021-08-16 15:38:35.5233,16,ef322d9d32eccd32d55467c642cbbaf4,anonymous,0.5115,ReceivingData
Sample,2021-08-16 15:38:35.5536,17,ef322d9d32eccd32d55467c642cbbaf4,anonymous,0.5122,ReceivingData
Sample,2021-08-16 15:38:35.5784,18,ef322d9d32eccd32d55467c642cbbaf4,anonymous,0.4789,ReceivingData
Sample,2021-08-16 15:38:35.6374,19,ef322d9d32eccd32d55467c642cbbaf4,anonymous,0.4718,ReceivingData
Sample,2021-08-16 15:38:35.6655,20,ef322d9d32eccd32d55467c642cbbaf4,anonymous,0.4820,ReceivingData
Sample,2021-08-16 15:38:35.6935,21,ef322d9d32eccd32d55467c642cbbaf4,anonymous,0.4759,ReceivingData
Sample,2021-08-16 15:38:35.7228,22,ef322d9d32eccd32d55467c642cbbaf4,anonymous,0.4318,ReceivingData
Sample,2021-08-16 15:38:35.9397,30,ef322d9d32eccd32d55467c642cbbaf4,anonymous,0.4243,ReceivingData
Sample,2021-08-16 15:38:35.9684,31,ef322d9d32eccd32d55467c642cbbaf4,anonymous,0.4823,ReceivingData
Sample,2021-08-16 15:38:35.9978,32,ef322d9d32eccd32d55467c642cbbaf4,anonymous,0.5272,ReceivingData
Sample,2021-08-16 15:38:36.0276,33,ef322d9d32eccd32d55467c642cbbaf4,anonymous,0.4999,ReceivingData
Sample,2021-08-16 15:38:36.0561,34,ef322d9d32eccd32d55467c642cbbaf4,anonymous,0.5229,ReceivingData
Sample,2021-08-16 15:38:36.0842,35,ef322d9d32eccd32d55467c642cbbaf4,anonymous,0.5701,ReceivingData
Sample,2021-08-16 15:38:36.1069,36,ef322d9d32eccd32d55467c642cbbaf4,anonymous,0.5842,ReceivingData
Sample,2021-08-16 15:38:36.1340,37,ef322d9d32eccd32d55467c642cbbaf4,anonymous,0.5942,ReceivingData
