Event,Timestamp,Framecount,SessionID,Email,BCIState,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,TrialGoal,BCIConfidence,InputNumber,BCIThresholdBuffer
InputWindowChange,2021-08-16 15:46:29.7657,21646,ef322d9d32eccd32d55467c642cbbaf4,anonymous,NULL,Open,12,0.0000,0.0000,Running,2.6534,30,0.0000,0,0.0000,0,0.4000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2021-08-16 15:46:30.1888,21665,ef322d9d32eccd32d55467c642cbbaf4,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7515,14,(0.801 0.759 0.751 0.713 0.767 0.785 0.795 0.814 )
Rest,2021-08-16 15:46:30.2084,21666,ef322d9d32eccd32d55467c642cbbaf4,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7349,14,(0.801 0.759 0.751 0.713 0.767 0.785 0.795 0.814 )
InputWindowChange,2021-08-16 15:46:45.1848,22349,ef322d9d32eccd32d55467c642cbbaf4,anonymous,NULL,Open,12,0.0000,0.4113,Running,4.4808,30,0.0000,0,0.0000,0,0.4000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2021-08-16 15:46:50.7864,22602,ef322d9d32eccd32d55467c642cbbaf4,anonymous,NULL,Closed,12,0.0106,0.0000,Running,4.4808,30,0.0000,0,0.0000,0,0.4000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2021-08-16 15:46:50.7909,22602,ef322d9d32eccd32d55467c642cbbaf4,anonymous,NULL,Closed,12,0.0106,0.0000,Running,4.4808,30,0.0000,0,0.0000,0,0.4333,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput,NULL,NULL,NULL
InputWindowChange,2021-08-16 15:47:05.7752,23279,ef322d9d32eccd32d55467c642cbbaf4,anonymous,NULL,Open,13,0.0000,0.0000,Running,4.2623,30,0.0000,0,0.0000,0,0.4333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2021-08-16 15:47:06.2784,23302,ef322d9d32eccd32d55467c642cbbaf4,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7989,15,(0.888 0.859 0.845 0.799 0.955 0.957 0.928 0.909 )
Rest,2021-08-16 15:47:06.3040,23303,ef322d9d32eccd32d55467c642cbbaf4,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7459,15,(0.888 0.859 0.845 0.799 0.955 0.957 0.928 0.909 )
InputWindowChange,2021-08-16 15:47:21.3009,23987,ef322d9d32eccd32d55467c642cbbaf4,anonymous,NULL,Open,13,0.0000,0.5076,Running,4.2742,30,0.0000,0,0.0000,0,0.4333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2021-08-16 15:47:22.5422,24044,ef322d9d32eccd32d55467c642cbbaf4,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7793,16,(0.769 0.768 0.746 0.737 0.777 0.779 0.725 0.761 )
Rest,2021-08-16 15:47:22.5678,24045,ef322d9d32eccd32d55467c642cbbaf4,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7585,16,(0.769 0.768 0.746 0.737 0.777 0.779 0.725 0.761 )
InputWindowChange,2021-08-16 15:47:37.5649,24725,ef322d9d32eccd32d55467c642cbbaf4,anonymous,NULL,Open,13,0.0000,1.7480,Running,4.1488,30,0.0000,0,0.0000,0,0.4333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2021-08-16 15:47:41.8369,24920,ef322d9d32eccd32d55467c642cbbaf4,anonymous,NULL,Closed,13,0.0228,0.0000,Running,4.1488,30,0.0000,0,0.0000,0,0.4333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2021-08-16 15:47:41.8389,24920,ef322d9d32eccd32d55467c642cbbaf4,anonymous,NULL,Closed,13,0.0228,0.0000,Running,4.1488,30,0.0000,0,0.0000,0,0.4667,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput,NULL,NULL,NULL
GameStopped,2021-08-16 15:47:51.2667,25349,ef322d9d32eccd32d55467c642cbbaf4,anonymous,NULL,Closed,14,0.0000,0.0000,Stopped,4.1488,30,0.0000,0,0.0000,0,0.4667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
